Matrícula,Nome,Sindicato,Dias Úteis,Valor do VR,Valor Total,Valor Empresa (80%),Valor Descontado (20%),Status
33849,ENTERPRISE AGILE COACH,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32016,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35657,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35707,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34926,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35030,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35522,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35523,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35775,DESIGNER UX/UI II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33720,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34039,DESENVOLVEDOR DE RPA II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34898,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32331,DESIGNER UX/UI III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34747,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
29107,EXECUTIVO DE CONTAS I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31847,ANALISTA DE NEGOCIOS I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
25583,ANALISTA DE SISTEMAS E NEGOCIOS III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35466,ANALISTA DE SUPORTE I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32812,ANALISTA DE SUPORTE II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32056,COORDENADOR DE OPERACOES I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
28976,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31093,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31012,ANALISTA DEVSECOPS II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
25310,ESPECIALISTA DE DADOS I,Rio de Janeiro,16,35.0,560.0,448.0,112.0,Elegível
35595,DESENVOLVEDOR I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
26307,ANALISTA DE INFRAESTRUTURA DE TI II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34716,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33394,DESENVOLVEDOR DE RPA I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31100,DESENVOLVEDOR DE RPA II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34246,ANALISTA DEVSECOPS III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
30685,DESIGNER UX/UI III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
30719,DEVELOPER III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34694,CONSULTOR FUNCIONAL SAP III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31831,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32472,DESENVOLVEDOR I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31171,ANALISTA DE PMO III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34532,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
23836,GERENTE DE OPERACOES I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35714,ANALISTA DE DADOS III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34296,ANALISTA DEVSECOPS III,Rio de Janeiro,16,35.0,560.0,448.0,112.0,Elegível
34646,ANALISTA DEVSECOPS III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34845,ANALISTA DEVSECOPS III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33137,TECH LEAD II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32273,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34419,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31315,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31905,CONSULTOR FUNCIONAL SAP III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31255,GERENTE DE ARQUITETURA E GOVERNANCA,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33502,DESENVOLVEDOR I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32803,ANALISTA DE SEGURANCA DA INFORMACAO II,Rio de Janeiro,16,35.0,560.0,448.0,112.0,Elegível
32760,ANALISTA DE SUPORTE II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32449,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33867,ASSISTENTE ADMINISTRATIVO,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
24490,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
25379,TECH LEAD I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33535,ANALISTA DE DADOS II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33847,ANALISTA DE DADOS II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34848,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
30083,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31956,COORDENADOR DE OPERACOES I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34815,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33538,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34931,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35112,ASSISTENTE DE BPO I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33605,DESENVOLVEDOR DE RPA II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31077,ANALISTA DE DADOS III,Rio de Janeiro,16,35.0,560.0,448.0,112.0,Elegível
33734,ANALISTA DE PROCESSOS II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32776,CONSULTOR FUNCIONAL SAP II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32974,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34453,CIENTISTA DE DADOS ESPECIALISTA II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31800,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32764,DESIGNER UX/UI III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
30859,GERENTE DE OPERACOES II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32767,ANALISTA DE SEGURANCA DA INFORMACAO II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32672,AGILE MASTER,Rio de Janeiro,16,35.0,560.0,448.0,112.0,Elegível
31413,ANALISTA DE QUALIDADE DE SOFTWARE III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31672,TECH RECRUITER I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
29968,CONSULTOR FUNCIONAL SAP III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31436,DESENVOLVEDOR I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32916,ANALISTA DE SUPORTE I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34247,CONSULTOR FUNCIONAL SAP II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35104,AGILE MASTER,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33806,ANALISTA DE NEGOCIOS II,Rio de Janeiro,6,35.0,210.0,168.0,42.0,Elegível
34743,ASSISTENTE DE BPO I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34817,CONSULTOR FUNCIONAL SAP II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35041,ANALISTA DE SERVICE LEVEL MANAGEMENT I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34791,ASSISTENTE DE BPO I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34784,ASSISTENTE DE BPO I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
34954,ASSISTENTE DE BPO I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
31485,DESENVOLVEDOR III,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32614,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
32798,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
33610,DESENVOLVEDOR II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35514,GERENTE DE OPERACOES I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
30615,TECH RECRUITER I,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
30062,TECH RECRUITER II,Rio de Janeiro,21,35.0,735.0,588.0,147.0,Elegível
35245,ASSISTENTE ADMINISTRATIVO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30112,ANALISTA CONTABIL-FISCAL I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26147,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26609,DESENVOLVEDOR II,Rio Grande do Sul,1,35.0,35.0,28.0,7.0,Elegível
28989,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31204,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27163,ANALISTA DE QUALIDADE DE SOFTWARE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33060,ASSISTENTE DE NEGOCIOS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34471,ASSISTENTE DE NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25023,GERENTE DE OPERACOES II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26336,COORDENADOR DE OPERACOES II,Rio Grande do Sul,6,35.0,210.0,168.0,42.0,Elegível
29075,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27145,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25165,ANALISTA DE PMO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30114,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30134,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32343,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30123,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32385,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32389,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32456,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35274,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30856,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31584,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34773,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34925,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35416,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35461,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35465,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35613,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35628,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34996,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35000,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35001,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35532,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35004,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33571,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35229,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34804,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30119,COORDENADOR DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26611,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26361,DEVELOPER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34934,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24511,CONSULTOR FUNCIONAL SAP III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34778,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34779,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34783,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34788,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34793,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34797,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35354,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35614,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35332,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35339,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35344,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35345,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35348,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35353,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35318,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35319,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35320,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35323,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35324,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35327,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35299,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35300,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35301,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35308,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35312,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35317,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35286,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35288,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35290,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35292,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35295,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35298,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35028,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35048,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35282,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35285,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34800,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34802,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34806,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34809,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34818,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34829,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34767,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34777,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34780,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34787,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34798,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35340,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35341,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35350,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35322,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35325,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35330,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35333,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35334,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35336,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35305,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35306,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35309,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35311,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35314,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35315,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35284,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35287,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35289,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35291,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35296,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35303,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34807,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34811,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34812,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34821,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34826,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35283,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34774,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34794,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35663,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35673,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35694,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35696,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35450,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35482,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35484,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35410,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35440,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35443,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35444,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34796,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34801,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34805,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35045,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34772,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34782,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34771,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25846,COORDENADOR DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34810,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32277,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34852,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27042,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25978,ANALISTA DE SISTEMAS E NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24561,COORDENADOR DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30556,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35627,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34789,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24505,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27071,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24475,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26273,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32050,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32549,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31372,ANALISTA DE SISTEMAS E NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31573,ANALISTA DE SISTEMAS E NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35194,CIENTISTA DE DADOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
